_id,gid,genre,Q,A,hard
10552,37,第一次世界大戦・ロシア革命,1921年にレーニンが行った経済政策で、資本主義の一部解除で生産活動の向上を計った政策をなんというか?,新経済政策,
10554,37,第一次世界大戦・ロシア革命,レマルクの小説のタイトルにも用いられた、第一次世界大戦でドイツと連合軍が対決した主戦場をあらわす言葉は?,西部戦線,
10556,37,第一次世界大戦・ロシア革命,対ソ干渉戦争に対抗して、ソヴィエトが組織した軍・秘密警察をそれぞれ答えよ。,赤軍、チェカ（非常委員会）,
10560,37,第一次世界大戦・ロシア革命,全企業・土地の国営化、穀物の強制徴発などを定めた経済政策は何か?,戦時共産主義,
10562,37,第一次世界大戦・ロシア革命,1917年、第一次世界大戦の長期化に伴う困窮から首都でストライキが起きロシア皇帝の退位につながった出来事をなんというか?,二月革命,
10563,37,第一次世界大戦・ロシア革命,1915年に日本が山東省のドイツ利権などの継承などを要求したことをなんというか?,二十一ヵ条の要求,
10564,37,第一次世界大戦・ロシア革命,1905年、日露戦争でロシア海軍が日本海軍に大敗した海戦は何か?,日本海海戦,
10566,37,第一次世界大戦・ロシア革命,第一次世界大戦で使用された新兵器を３つ答えよ。,飛行機・潜水艦・戦車（毒ガス）,
10569,37,第一次世界大戦・ロシア革命,第1次世界大戦にアメリカ合衆国が参戦するきっかけになった、ドイツが1917年に宣言した指定航路以外の船舶を無警告で攻撃する作戦を何というか?,無制限潜水艦作戦,
10570,37,第一次世界大戦・ロシア革命,レーニンが発表した「平和に関する布告」の３つの原則を答えよ。,無併合・無賠償・民族自決,
10572,37,第一次世界大戦・ロシア革命,列強の中国分割に抗議して米国務長官ジョン・ヘイが出した宣言は何か?,門戸開放宣言,
10574,37,第一次世界大戦・ロシア革命,ロシア革命で活躍した政党で略称を「カデット」といったのは?,立憲民主党,
10575,37,第一次世界大戦・ロシア革命,三月革命で成立した臨時政府の主体となった資本家の政党は何か?,立憲民主党,
10577,37,第一次世界大戦・ロシア革命,三国干渉後、ロシアが清朝から租借した遼東半島の都市を２つ答えよ。,旅順・大連,
10578,37,第一次世界大戦・ロシア革命,レーニンが発表した「四月テーゼ」の主な内容を２つ答えよ。,臨時政府不支持、戦争反対,
10579,37,第一次世界大戦・ロシア革命,日清戦争後、日本の遼東半島領有を阻止した三国干渉の３国を答えよ。,露・仏・独,
10582,37,第一次世界大戦・ロシア革命,義和団の乱を鎮圧するため連合軍を編成した８か国をすべて答えよ。,露・仏・独・墺・伊・日・英・米,
10589,37,第一次世界大戦・ロシア革命,三国干渉後、ドイツが清朝から租借した山東半島の港湾を答えよ。,膠州湾,
10591,38,第一次大戦後の世界,1918年にウィルソン米大統領が発表したのは何か?,14か条の原則,
10592,38,第一次大戦後の世界,九カ国条約の結果、日本が撤回した中国に対する要求は何か?,２１カ条の要求,
10593,38,第一次大戦後の世界,1922年にイギリスの自治領として成立した国は?,アイルランド自由国,
10594,38,第一次大戦後の世界,フランス語で「戦後派」という意味の、第一次世界大戦後のフランスで起きた文芸運動を指した言葉は？,アプレゲール,
10596,38,第一次大戦後の世界,1921年に結ばれた四カ国条約の四カ国はどこか?,アメリカ・日本・イギリス・フランス,
10600,38,第一次大戦後の世界,1919年のパリ講和会議で結ばれたヴェルサイユ条約でドイツがフランスに返還したのは何か?,アルザス・ロレーヌ地方,
10601,38,第一次大戦後の世界,1919年にドイツで成立した当時では最も民主的な憲法を何というか?,ヴァイマル憲法,
10603,38,第一次大戦後の世界,1919年のパリ講和会議の基本原則となった十四ヵ条を発表したアメリカ大統領は誰か?,ウィルソン,
10605,38,第一次大戦後の世界,第一次世界大戦の講和条約として敗戦国ドイツが結んだ条約は何か?,ヴェルサイユ条約,
10607,38,第一次大戦後の世界,1919年に開かれたパリ講和会議によって生まれたヨーロッパの新しい秩序体制を何というか?,ヴェルサイユ体制,
10608,38,第一次大戦後の世界,1923年のミュンヘン一揆でヒトラーが担ぎ上げて利用した第一次世界大戦の英雄は?,エーリヒルーデンドルフ,難
10609,38,第一次大戦後の世界,ソビエト政権の成立を宣言した第2回全露ソビエト大会議長、全露中央執行委員会議長、共産党政治局員を歴任し、1936年にスターリンに粛清されたソ連の政治家は?,カーメネフ,
10612,38,第一次大戦後の世界,インドの国民会議派の指導者で、英国に対し非暴力・不服従運動などを展開したのは誰か?,ガンジー,
10614,38,第一次大戦後の世界,第一次世界大戦後、インド国民会議派の反英運動を指導したのは誰か?,ガンディー,
10618,38,第一次大戦後の世界,第一次世界大戦後のパリ会議に出席したフランス首相は?,クレマンソー,
10619,38,第一次大戦後の世界,アンカラ政府を組織しオスマン帝国を打倒、1923年にトルコ共和国を設立し、近代化に努めた人物は誰か?,ケマル・パシャ（ムスタファ・ケマル・アタテュルク）,
10620,38,第一次大戦後の世界,1928年のパリ不戦条約を結んだアメリカ国務長官とフランス外相は誰か?,ケロッグ、ブリアン,
10621,38,第一次大戦後の世界,1932年にイブン・サウードがアラビア半島に建国した国は?,サウジアラビア王国,
10624,38,第一次大戦後の世界,連合国が、敗戦国オーストリアと結んだ講和条約は何か?,サン・ジェルマン条約,
10627,38,第一次大戦後の世界,1919年にワイマール共和国（ヴァイマル共和政）の初代首相に就任した政治家は?,シャイデマン,難
10629,38,第一次大戦後の世界,国際連盟の本部がおかれたスイスの都市はどこ?,ジュネーヴ,
10630,38,第一次大戦後の世界,1927年にインドネシア国民党を成立させ党首になったのは誰か?,スカルノ,
10633,38,第一次大戦後の世界,ソ連でレーニンの後継者となり一国社会主義論を掲げた人物は誰か?,スターリン,
10635,38,第一次大戦後の世界,チェコスロヴァキアに割譲されたドイツ人が多数を占める地域は何か?,ズデーテン,
10636,38,第一次大戦後の世界,サン・ジェルマン条約で成立したスラヴ人国家は、ユーゴスラヴィアともう一つは何か?,チェコスロヴァキア,
10638,38,第一次大戦後の世界,1924年、ドイツにアメリカ資本を導入することによって経済を復興させる案のことを何というか?,ドーズ案,
10639,38,第一次大戦後の世界,第一次世界大戦終了後の1920年にハンガリーと連合国が結んだ講和条約は?,トリアノン条約,
10642,38,第一次大戦後の世界,第一次世界大戦の講和条約で連合軍とブルガリアの間に結ばれた条約は? ,ヌイイ条約,難
10644,38,第一次大戦後の世界,経済危機に際して1921年にソ連が実施した、中小企業の民営化を認め、資本主義への譲歩といわれた経済政策は何か?,ネップ（新経済政策）,
10645,38,第一次大戦後の世界,1929年にラホール国民会議でインドの完全独立の宣言を指導するなどした急進派の人物は誰か?,ネルー,
10646,38,第一次大戦後の世界,現在のパレスチナ問題の原因となった、イギリスがユダヤ人国家の建設を支援する内容の宣言は?,バルフォア宣言,
10648,38,第一次大戦後の世界,第一次世界大戦後にイギリスが統治を委任された旧トルコ領の地域を３つ答えよ。,パレスティナ、ヨルダン、イラク,
10650,38,第一次大戦後の世界,イタリアでムッソリーニが結成し一党独裁体制を築いた政党をなんというか?,ファシスト党,
10651,38,第一次大戦後の世界,1915年に、イギリスが第一次世界大戦後のアラブ人の独立を約束した協定は何か?,フサイン・マクマホン協定,
10653,38,第一次大戦後の世界,ルドルフ・ヘスらナチス党員の多くがその出身であった、特に第一次世界大戦以降に活躍したドイツ義勇軍のことを何という?,フライコール,
